id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
9OrHslPX,2024-02-26,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,58935,qris
F7et8KHk,2024-07-19,3,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,24453,Debit Card
4Cyqfx9n,2024-11-22,5,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,101000,qris
MecgjWKF,2024-02-08,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,80000,qris
LcHOG9ZQ,2024-05-15,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,29435,Cash
oscKV0zL,2024-02-03,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,87286,qris
a0EyPfaC,2024-10-07,3,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,147435,Cash
hNYbDGIC,2024-07-13,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,94435,qris
ThWQuR3f,2024-06-30,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,49435,Debit Card
B3ISX5Mj,2024-01-12,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,16435,qris
SSzZoe7G,2024-04-25,1,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,86453,Debit Card
snaYAmWS,2024-08-11,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,97268,Cash
315SZMR3,2024-02-04,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,120536,Debit Card
bMM99V4t,2024-02-08,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,87333,Debit Card
3A2lHVSR,2024-02-20,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,39435,qris
kWnZOQsa,2024-10-11,2,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,62453,Cash
iYk8z8UB,2024-08-23,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,27000,Debit Card
XkcmAuzC,2024-12-22,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,67857,Debit Card
1zKkYDKq,2024-11-10,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,44000,qris
tBagIlY3,2024-10-26,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,72268,Cash
yrnLpbvY,2024-02-04,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,57000,qris
IF42JWsZ,2024-07-03,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,58888,Debit Card
bk6DM8vE,2024-11-03,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,77435,qris
pJGCWcjc,2024-08-23,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,145000,Debit Card
WKd4oTli,2024-07-22,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,112833,qris
tKo4hywh,2024-01-15,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Makanan Anjing Purina,Makanan Anjing,50000.0,155268,Debit Card
sSrLas9z,2024-10-01,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,28500,qris
LuCXeYtd,2024-04-21,4,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,27024,qris
X602qiKy,2024-06-06,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,80333,qris
PsBgJqpL,2024-07-01,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,70833,Debit Card
thJrWyfF,2024-12-06,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,85333,qris
scvB1T3N,2024-01-12,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,105268,Cash
5Dw3PnL7,2024-02-02,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,110268,qris
wlR8RbXs,2024-02-08,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,143000,Debit Card
kkDnVlkw,2024-06-14,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,28935,qris
v7N5VZmr,2024-07-02,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,16459,Debit Card
swviGpPe,2024-06-02,5,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,23024,qris
f4jXw6hm,2024-08-26,4,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,209833,qris
XlQuggVP,2024-10-01,4,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,47000,Cash
q9lOuoDU,2024-05-10,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,75703,qris
Qwfpjg9E,2024-02-20,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,16435,Cash
so5xYa5y,2024-11-09,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,73000,qris
bpurXBVJ,2024-02-09,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,147833,Debit Card
hNKYM9hc,2024-01-12,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,41435,qris
9LMuEcp9,2024-01-14,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,53888,qris
2O1Zf1bD,2024-01-21,5,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,112500,Debit Card
Nkppq3ro,2024-05-04,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,96435,Cash
61IgXRgN,2024-01-08,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,135833,Debit Card
Jh8Qk5rg,2024-03-26,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,29500,Cash
ufWa58Cp,2024-05-03,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,63500,Debit Card
pHDyw1lG,2024-03-24,4,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,100333,qris
yaEtSf5B,2024-02-25,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,24024,Debit Card
rKG73ZKA,2024-03-11,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,24000,Cash
U8ssxFp4,2024-04-24,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,175833,Cash
DgwtHp8m,2024-10-31,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,140000,Debit Card
5EkZiN9G,2024-05-18,5,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,31459,qris
wBq8p8Ce,2024-11-05,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Makanan Anjing Purina,Makanan Anjing,50000.0,70953,qris
NPKK73Nu,2024-08-16,4,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,19435,Debit Card
ZHxnC5De,2024-02-01,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,120024,qris
gnE54CxN,2024-11-16,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,64768,Debit Card
tOETWwyl,2024-12-06,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,137435,qris
sFpcOTAh,2024-09-06,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,60333,Debit Card
sR3uCzz9,2024-12-19,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,176666,qris
UEVPEAlV,2024-10-29,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,56000,qris
fUfL7419,2024-11-11,3,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,193268,Cash
LhlQvgLR,2024-12-09,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,147435,qris
H2LLZtA6,2024-08-30,5,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,85268,Debit Card
A0KPL9Fg,2024-12-01,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,16477,qris
YtwnmhsD,2024-09-29,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,75833,qris
SfOeliKX,2024-10-31,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,76745,Debit Card
d8Sh6i3k,2024-02-26,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,30435,Cash
9OHBMUPW,2024-04-18,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,16459,Debit Card
u9HRG3qb,2024-07-18,4,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,16435,Cash
rKAEAYwS,2024-04-27,3,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,182024,qris
PmrjWDEE,2024-05-16,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,8935,Debit Card
iywaaDLx,2024-06-02,3,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,75453,Cash
YDtT8iKJ,2024-05-23,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,86000,Debit Card
tI8CDtwB,2024-10-28,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,90833,Cash
8cANEnmQ,2024-01-01,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,20870,qris
wnoJ3UaB,2024-09-23,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,60268,Cash
J3EVt7FX,2024-01-23,5,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Anjing Kong,Mainan Anjing,20000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,99453,Debit Card
gz1dvmv8,2024-11-29,1,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,56500,qris
sdUZMcCt,2024-01-28,2,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,238000,Cash
y43rix3P,2024-08-20,2,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,70000,Cash
aRxCejoO,2024-08-14,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,143000,qris
zHQLBgdE,2024-05-21,5,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,91268,Cash
Iy25MyHV,2024-08-05,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,101833,Cash
eQGcZMu2,2024-09-18,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,58870,qris
QTEK5zq7,2024-01-05,2,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,37024,Debit Card
TJb99XI3,2024-09-25,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,69435,Cash
VhYdZZD2,2024-11-03,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,43477,qris
xaUGlwKW,2024-04-10,4,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,62000,Debit Card
tLkI6eAs,2024-01-11,4,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,100000,qris
tJjnVfJm,2024-02-08,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,105268,Cash
OwHLa0Dz,2024-01-04,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,8888,qris
c8Gm2eaB,2024-01-09,3,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,133000,Cash
SxpJJIV0,2024-01-06,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,33870,Cash
BGmoWEv0,2024-02-24,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,37000,Cash
Yt5jPghi,2024-08-10,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,39500,qris
fqsCvmyO,2024-04-05,2,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,170000,qris
a6w7xof4,2024-05-18,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,90833,Cash
5g984W7V,2024-08-08,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,92833,Debit Card
tLNJcmo9,2024-06-19,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch Dus,Makanan Kucing,108000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,158000,Debit Card
5eKIw44y,2024-08-05,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,89435,qris
M1BcCV5x,2024-01-20,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,8935,Cash
xTlmUSQO,2024-02-24,4,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,32000,qris
eZ7f3LM8,2024-10-30,3,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,36435,Debit Card
RQqCMmGV,2024-07-25,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,117833,qris
zpetlWA0,2024-11-06,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,91286,Debit Card
4GBj9Jsl,2024-09-16,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,120000,Debit Card
ZN5Wvi1v,2024-08-24,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,60333,qris
BzySYXc5,2024-08-25,4,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,120000,Cash
Ml2VLFAc,2024-08-03,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,89435,Cash
moAFSBFQ,2024-01-18,5,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,53870,Debit Card
874LXwwu,2024-02-02,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,65912,Debit Card
qDgfCegf,2024-10-23,5,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,61459,qris
mmeaJpn4,2024-03-31,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,136435,qris
k2Gn4HAD,2024-10-07,5,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,139500,Cash
23U1tJlm,2024-09-03,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,147435,Cash
VvpyFFNn,2024-01-13,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,166000,qris
vVpVHYGh,2024-10-22,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,56000,Cash
qoWDW00C,2024-09-27,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,84703,Debit Card
YlUyE8Kj,2024-07-05,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,20870,qris
sVZlcjQb,2024-09-12,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,116833,Cash
sYp4cMaK,2024-07-17,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,74435,qris
