id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
WujeUU4L,2024-05-19,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,82833,Credit Card
E3zZ2VNj,2024-04-19,2,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,100833,Credit Card
iYWu5LwC,2024-05-19,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,81435,Debit Card
tbiz2wZd,2024-06-12,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,29435,Credit Card
rZbhDemK,2024-03-31,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,244666,Debit Card
AzmfGVJw,2024-04-30,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,16453,Cash
ZFzhyOHj,2024-04-20,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,60435,Cash
uyvOp7o1,2024-01-21,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,84703,Debit Card
zxwVIHT8,2024-03-26,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,192435,Debit Card
4Wu64Axh,2024-06-22,1,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,54500,Credit Card
ZxC8CRav,2024-06-07,5,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,87268,Credit Card
EmzlLZM5,2024-02-14,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,82024,Credit Card
YIcQhJmo,2024-07-27,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,49435,Credit Card
O2eOwUuW,2024-12-07,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,69203,Credit Card
3GKnhTPP,2024-06-16,4,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,83333,Cash
yADoIOPe,2024-06-23,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,87333,Cash
xC0y6POs,2024-05-22,4,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,89435,Cash
vFcLYnbr,2024-07-13,5,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,145000,Debit Card
M8fN1h1J,2024-10-23,5,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,148500,Cash
PSU3Q1o7,2024-03-26,4,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,65453,Debit Card
HJTQYM0x,2024-11-13,3,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Kucing Whiskas,Makanan Kucing,45000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,75453,Credit Card
lo0XnoK8,2024-10-27,5,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,158000,Debit Card
24R2J0oO,2024-12-22,4,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Kucing Whiskas,Makanan Kucing,45000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,104435,Credit Card
n4H5BK3A,2024-01-30,2,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,62024,Credit Card
qMPoEFZc,2024-08-24,2,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,178000,Credit Card
nTki4MyF,2024-12-09,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,67857,Debit Card
vTkEEEzZ,2024-11-17,5,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,95268,Credit Card
Tec1XId8,2024-08-18,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,20959,Debit Card
gb8xQhxG,2024-06-07,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,80268,Debit Card
3D6FDhDw,2024-11-14,3,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,111833,Cash
8xc6X7c1,2024-02-04,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,116870,Debit Card
Rk4FSec8,2024-05-24,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,90833,Cash
ed8T8dEa,2024-10-13,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,91435,Debit Card
AqYcvgRD,2024-03-13,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,19500,Debit Card
TLm4Az5F,2024-02-09,1,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,65000,Debit Card
8lPKI4oy,2024-05-03,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,175857,Credit Card
8HWhuLJc,2024-12-05,1,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,50000,Credit Card
ciHN8nqG,2024-12-12,2,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,183000,Debit Card
HcChwnrd,2024-08-26,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Anjing Kong,Mainan Anjing,20000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,53935,Cash
HL6qtBeC,2024-07-31,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,67833,Cash
1mjg3Ieq,2024-04-06,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,169500,Cash
jiLnUHer,2024-09-04,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,37024,Credit Card
nvewsPNZ,2024-10-28,3,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,52500,Debit Card
JlnbLGGr,2024-10-04,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,105286,Credit Card
Aucp61Ie,2024-07-13,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,67857,Credit Card
o3KXqVcm,2024-01-08,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,74435,Debit Card
wlpQgaib,2024-06-07,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,82024,Cash
g6pwnI0K,2024-10-22,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,32959,Cash
PvPrSNFV,2024-01-29,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,8888,Debit Card
frRvRv8B,2024-12-30,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,39453,Cash
ozN0TGPg,2024-09-15,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,57000,Credit Card
m2hQYnUj,2024-10-11,3,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,24453,Cash
xkXJk36r,2024-07-29,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,218268,Cash
4eLCnKGB,2024-09-08,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,70935,Cash
YwfSW7BO,2024-08-04,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,49500,Credit Card
F324vl2D,2024-12-15,5,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,71268,Credit Card
8rC9pNT1,2024-11-15,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,105268,Cash
e74vb8ct,2024-07-28,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,64721,Debit Card
b0ZxD865,2024-05-07,3,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,32894,Debit Card
kdq1O2J6,2024-02-03,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,116101,Debit Card
gPhFswZW,2024-04-23,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,137435,Debit Card
pHV7Wqe5,2024-03-12,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,65000,Credit Card
jYFYqseQ,2024-03-11,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,70935,Credit Card
wOSi6ecc,2024-12-04,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,110000,Cash
LEyL977u,2024-05-10,4,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,31000,Debit Card
AChaL9p7,2024-05-02,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,130000,Credit Card
Wg8Qdk5F,2024-01-19,2,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,174459,Cash
B6PZQelb,2024-09-22,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,70833,Debit Card
MUw3XDJ7,2024-09-21,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,37024,Cash
KQHT1TzO,2024-08-19,4,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,128000,Credit Card
k3Saqg2f,2024-12-01,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,87833,Debit Card
KrtD92Rn,2024-04-19,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,57024,Credit Card
WgiyN3NJ,2024-09-30,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,87268,Debit Card
Qbl9oDjg,2024-12-09,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,60286,Debit Card
0mBfCEhU,2024-09-24,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,19870,Credit Card
Bm5UwuCR,2024-05-18,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,80000,Credit Card
1IQhYA5W,2024-09-03,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,20959,Credit Card
Z4vOwInw,2024-06-18,1,Makanan Ikan Gupi,Makanan Ikan,35000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Tuna,Makanan Kucing,11000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,81000,Cash
uwZ6nBNm,2024-01-25,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,61000,Credit Card
MlcozgGA,2024-08-19,1,Life Cat Pouch Dus,Makanan Kucing,108000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,123000,Debit Card
pMmm78Kv,2024-08-20,3,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,137435,Cash
cVX2jUrl,2024-11-25,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,45000,Cash
3gznlABh,2024-03-03,4,Makanan Anjing Purina,Makanan Anjing,50000,Hiasan Aquarium,Aksesoris Ikan,15000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,135000,Cash
xiC6Xg5H,2024-06-05,2,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,15453,Cash
9OsknNBs,2024-02-12,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Mainan Anjing Kong,Mainan Anjing,20000.0,182500,Debit Card
NTEG3QjO,2024-04-12,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,100833,Credit Card
PRx6joTv,2024-07-22,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,67857,Cash
dNBOnJOE,2024-01-15,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,95286,Cash
OjdPjhpw,2024-06-17,4,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,163833,Cash
GGqtCOtP,2024-09-15,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,124435,Cash
tQ4LaORO,2024-12-23,1,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch Dus,Makanan Kucing,108000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,131888,Cash
yJJgXiBX,2024-09-13,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,105268,Debit Card
C2L2i76n,2024-10-30,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,105268,Credit Card
TEIGM8lf,2024-09-13,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,49024,Cash
6qQpBQT3,2024-07-12,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,70833,Debit Card
4KSctAtq,2024-12-20,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,32959,Cash
hP4WoICp,2024-04-08,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,128959,Credit Card
4gJISjWY,2024-08-06,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,123453,Cash
GHhmBvd4,2024-08-12,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,122833,Debit Card
avuwGEEk,2024-02-18,4,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,66453,Debit Card
AimlBFch,2024-04-12,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,46000,Cash
nU5RGZvh,2024-12-16,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,15435,Debit Card
gDMaSntU,2024-12-27,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,41435,Debit Card
W936TkOW,2024-02-26,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,54435,Cash
DmCacKNK,2024-09-19,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,19500,Cash
SCJ60r5c,2024-01-13,5,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,31459,Cash
VvLyiDVz,2024-10-14,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,112435,Credit Card
7NPkuck9,2024-11-24,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,31435,Cash
ov1xPCSv,2024-05-12,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,58870,Credit Card
GSfFehXQ,2024-06-09,4,Makanan Ikan Gupi,Makanan Ikan,35000,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,95000,Cash
MqVQeHGO,2024-11-03,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,30435,Credit Card
UM7ylIb7,2024-10-09,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,27435,Debit Card
gxU3KXu6,2024-08-13,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,67833,Cash
BkejTOWR,2024-10-04,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,64935,Credit Card
0xAfpPUT,2024-08-13,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,60286,Cash
Jiq81TPs,2024-07-03,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,60268,Credit Card
aTVefXCq,2024-01-05,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,109768,Credit Card
02jYhZgk,2024-01-17,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,127833,Credit Card
e3qo9j7E,2024-03-22,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,123690,Cash
WFWlOj1U,2024-07-13,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,64768,Credit Card
sQ3uYjB5,2024-03-02,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,210833,Cash
JRpERXaw,2024-04-27,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,60333,Debit Card
h8XCzp6L,2024-04-06,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,61500,Debit Card
